DATETIME,SKT_DATE,SKT_TIME,SO2,NO,NO2,NOX,CO,OX,NMHC,CH4,THC,SPM,SP,WD,WS,TEMP,HUM,PM2_5
2024-09-17 08:00:00,2024-09-17,08:00,0.001,0.003,0.018,0.021,,0.016,0.21,2.13,2.34,0.028,,SSW,1.2,25.5,82.0,16.0
2024-09-17 09:00:00,2024-09-17,09:00,0.001,0.006,0.015,0.021,,0.021,0.17,2.09,2.26,0.02,,WNW,1.4,26.5,76.0,16.0
2024-09-17 10:00:00,2024-09-17,10:00,0.001,0.005,0.013,0.018,,0.03,,,,0.007,,SW,1.8,28.2,68.0,15.0
2024-09-17 11:00:00,2024-09-17,11:00,,0.002,0.009,0.011,,,,,,,,SSW,3.6,30.4,63.0,
2024-09-17 12:00:00,2024-09-17,12:00,0.001,0.002,0.011,0.013,,0.05,0.15,2.0,2.15,0.031,,S,3.2,31.2,61.0,18.0
2024-09-17 13:00:00,2024-09-17,13:00,0.001,0.001,0.012,0.013,,0.061,0.15,2.02,2.17,0.019,,SSW,4.2,32.3,58.0,15.0
2024-09-17 14:00:00,2024-09-17,14:00,0.001,0.001,0.005,0.006,,0.048,0.1,1.96,2.06,0.032,,SSW,4.9,32.2,62.0,14.0
2024-09-17 15:00:00,2024-09-17,15:00,0.001,0.001,0.006,0.007,,0.045,0.09,1.96,2.05,0.022,,SSW,5.2,31.4,63.0,10.0
2024-09-17 16:00:00,2024-09-17,16:00,0.0,0.001,0.005,0.006,,0.038,0.09,1.95,2.04,0.016,,SSW,5.4,31.1,67.0,10.0
2024-09-17 17:00:00,2024-09-17,17:00,0.0,0.001,0.004,0.005,,0.034,0.08,1.95,2.03,0.02,,SSW,3.9,30.6,68.0,5.0
2024-09-17 18:00:00,2024-09-17,18:00,0.0,0.0,0.003,0.003,,0.028,0.09,1.94,2.03,0.014,,SSW,3.9,29.6,71.0,4.0
2024-09-17 19:00:00,2024-09-17,19:00,0.0,0.0,0.004,0.004,,0.028,0.09,1.95,2.04,0.021,,S,3.0,29.1,75.0,7.0
2024-09-17 20:00:00,2024-09-17,20:00,0.0,0.0,0.005,0.005,,0.029,0.1,1.96,2.06,0.018,,SSW,3.1,29.1,76.0,7.0
2024-09-17 21:00:00,2024-09-17,21:00,0.0,0.0,0.004,0.004,,0.026,0.1,1.95,2.05,0.017,,S,3.0,28.9,77.0,7.0
2024-09-17 22:00:00,2024-09-17,22:00,0.0,0.0,0.004,0.004,,0.024,0.09,1.95,2.04,0.01,,SSW,2.9,29.0,76.0,5.0
2024-09-17 23:00:00,2024-09-17,23:00,0.0,0.0,0.005,0.005,,0.022,0.1,1.95,2.05,0.01,,SSW,2.3,28.7,77.0,6.0
2024-09-18 00:00:00,2024-09-18,00:00,0.0,0.0,0.005,0.005,,0.02,0.13,1.95,2.08,0.008,,SW,1.3,28.7,77.0,6.0
2024-09-18 01:00:00,2024-09-18,01:00,0.0,0.0,0.005,0.005,,0.018,0.12,1.95,2.07,0.008,,W,1.1,28.5,77.0,7.0
2024-09-18 02:00:00,2024-09-18,02:00,0.0,0.0,0.008,0.008,,0.014,0.14,1.96,2.1,0.011,,SSW,1.4,28.7,76.0,7.0
2024-09-18 03:00:00,2024-09-18,03:00,0.0,0.0,0.007,0.007,,0.014,0.17,1.96,2.13,0.012,,SSW,1.5,28.6,77.0,7.0
2024-09-18 04:00:00,2024-09-18,04:00,0.0,0.0,0.006,0.006,,0.016,0.2,1.95,2.15,0.004,,SSW,1.9,28.5,77.0,5.0
2024-09-18 05:00:00,2024-09-18,05:00,0.0,0.0,0.005,0.005,,0.02,0.12,1.95,2.07,0.016,,SSW,1.2,28.3,81.0,7.0
2024-09-18 06:00:00,2024-09-18,06:00,0.0,0.0,0.005,0.005,,0.019,0.1,1.95,2.05,0.012,,SSW,1.8,28.0,81.0,6.0
2024-09-18 07:00:00,2024-09-18,07:00,0.0,0.002,0.009,0.011,,0.015,0.16,1.96,2.12,0.009,,SW,1.0,28.4,79.0,7.0
2024-09-18 08:00:00,2024-09-18,08:00,0.0,0.002,0.009,0.011,,0.019,0.14,1.96,2.1,0.011,,NW,0.9,29.4,75.0,9.0
2024-09-18 09:00:00,2024-09-18,09:00,0.001,0.002,0.009,0.011,,0.033,0.18,1.98,2.16,0.013,,S,1.3,31.2,70.0,15.0
2024-09-18 10:00:00,2024-09-18,10:00,0.001,0.001,0.009,0.01,,0.051,0.18,2.0,2.18,0.017,,WSW,1.7,32.6,63.0,15.0
2024-09-18 11:00:00,2024-09-18,11:00,0.001,0.001,0.009,0.01,,0.06,0.16,1.99,2.15,0.019,,SE,3.2,33.1,60.0,13.0
2024-09-18 12:00:00,2024-09-18,12:00,0.001,0.001,0.011,0.012,,0.061,0.16,1.99,2.15,0.016,,S,3.1,34.8,54.0,12.0
2024-09-18 13:00:00,2024-09-18,13:00,0.001,0.002,0.013,0.015,,0.057,0.15,1.98,2.13,0.009,,SSW,2.9,35.1,51.0,11.0
2024-09-18 14:00:00,2024-09-18,14:00,0.001,0.002,0.014,0.016,,0.046,0.14,1.98,2.12,0.014,,SSE,4.3,32.7,57.0,12.0
2024-09-18 15:00:00,2024-09-18,15:00,0.001,0.001,0.012,0.013,,0.039,0.14,1.97,2.11,0.013,,SE,3.3,31.8,61.0,5.0
2024-09-18 16:00:00,2024-09-18,16:00,0.001,0.001,0.018,0.019,,0.027,0.15,1.98,2.13,0.03,,S,2.9,32.1,63.0,11.0
2024-09-18 17:00:00,2024-09-18,17:00,,,,,,,,,,,,,,,,
2024-09-18 18:00:00,2024-09-18,18:00,0.0,0.0,0.013,0.013,,0.036,0.22,1.98,2.2,0.032,,NNE,1.2,28.8,80.0,12.0
2024-09-18 19:00:00,2024-09-18,19:00,0.0,0.0,0.012,0.012,,0.028,0.19,1.97,2.16,0.001,,NNE,2.2,28.8,75.0,8.0
2024-09-18 20:00:00,2024-09-18,20:00,0.0,0.0,0.009,0.009,,0.025,0.18,1.97,2.15,0.009,,NNE,2.6,26.3,86.0,7.0
2024-09-18 21:00:00,2024-09-18,21:00,0.0,0.0,0.006,0.006,,0.025,0.12,1.96,2.08,0.011,,NNE,0.5,26.3,87.0,7.0
2024-09-18 22:00:00,2024-09-18,22:00,0.0,0.0,0.009,0.009,,0.021,0.15,1.98,2.13,0.01,,NW,1.1,26.4,86.0,6.0
2024-09-18 23:00:00,2024-09-18,23:00,0.0,0.0,0.009,0.009,,0.019,0.2,1.98,2.18,0.01,,NNE,0.5,26.6,85.0,8.0
2024-09-19 00:00:00,2024-09-19,00:00,0.0,0.0,0.011,0.011,,0.018,0.17,1.98,2.15,0.01,,CALM,0.3,26.7,84.0,7.0
2024-09-19 01:00:00,2024-09-19,01:00,0.0,0.0,0.01,0.01,,0.018,0.18,1.99,2.17,0.011,,SW,0.5,26.6,85.0,10.0
2024-09-19 02:00:00,2024-09-19,02:00,0.0,0.0,0.011,0.011,,0.016,0.22,1.99,2.21,0.01,,CALM,0.2,26.6,84.0,8.0
2024-09-19 03:00:00,2024-09-19,03:00,0.0,0.0,0.012,0.012,,0.014,0.2,2.04,2.24,0.014,,NNE,0.5,26.8,85.0,8.0
2024-09-19 04:00:00,2024-09-19,04:00,0.0,0.0,0.015,0.015,,0.011,0.24,2.03,2.27,0.011,,CALM,0.4,26.9,85.0,9.0
2024-09-19 05:00:00,2024-09-19,05:00,0.0,0.001,0.015,0.016,,0.01,0.24,2.04,2.28,0.01,,NNE,1.1,26.6,86.0,9.0
2024-09-19 06:00:00,2024-09-19,06:00,0.0,0.001,0.015,0.016,,0.008,0.25,2.03,2.28,0.011,,N,1.2,26.7,86.0,8.0
2024-09-19 07:00:00,2024-09-19,07:00,0.0,0.003,0.015,0.018,,0.009,0.26,2.04,2.3,0.011,,N,1.5,27.5,80.0,9.0
2024-09-19 08:00:00,2024-09-19,08:00,0.001,0.005,0.015,0.02,,0.011,0.26,2.02,2.28,0.014,,NNE,2.1,27.5,78.0,12.0
2024-09-19 09:00:00,2024-09-19,09:00,0.001,0.005,0.013,0.018,,0.014,0.26,2.0,2.26,0.01,,NNE,3.2,28.1,74.0,10.0
2024-09-19 10:00:00,2024-09-19,10:00,0.001,0.005,0.01,0.015,,0.015,0.17,1.98,2.15,0.008,,W,1.1,28.6,72.0,9.0
2024-09-19 11:00:00,2024-09-19,11:00,0.001,0.005,0.012,0.017,,0.02,0.19,1.99,2.18,0.011,,NW,1.3,30.0,67.0,10.0
2024-09-19 12:00:00,2024-09-19,12:00,0.001,0.003,0.011,0.014,,0.034,0.21,1.99,2.2,0.005,,NNE,1.6,32.3,60.0,12.0
2024-09-19 13:00:00,2024-09-19,13:00,0.001,0.001,0.011,0.012,,0.055,0.23,2.03,2.26,0.014,,WSW,2.2,32.7,57.0,13.0
2024-09-19 14:00:00,2024-09-19,14:00,0.001,0.003,0.02,0.023,,0.061,0.32,2.04,2.36,0.028,,SSE,3.0,32.2,60.0,14.0
2024-09-19 15:00:00,2024-09-19,15:00,0.001,0.001,0.017,0.018,,0.072,0.27,2.05,2.32,0.022,,SSE,1.9,31.9,60.0,15.0
2024-09-19 16:00:00,2024-09-19,16:00,0.001,0.001,0.02,0.021,,0.08,0.23,2.05,2.28,0.037,,SSW,2.8,31.1,67.0,17.0
2024-09-19 17:00:00,2024-09-19,17:00,0.001,0.0,0.013,0.013,,0.068,0.22,2.01,2.23,0.031,,SSW,4.2,26.6,84.0,11.0
2024-09-19 18:00:00,2024-09-19,18:00,0.001,0.0,0.009,0.009,,0.038,0.17,1.97,2.14,0.004,,WSW,1.7,26.1,81.0,5.0
2024-09-19 19:00:00,2024-09-19,19:00,0.0,0.0,0.011,0.011,,0.028,0.16,1.96,2.12,0.016,,SSW,1.5,26.2,85.0,3.0
2024-09-19 20:00:00,2024-09-19,20:00,0.0,0.0,0.013,0.013,,0.027,0.2,1.97,2.17,0.01,,WSW,1.3,26.3,81.0,6.0
2024-09-19 21:00:00,2024-09-19,21:00,0.0,0.0,0.013,0.013,,0.025,0.21,1.97,2.18,0.004,,SSW,1.0,26.9,77.0,8.0
2024-09-19 22:00:00,2024-09-19,22:00,0.0,0.0,0.015,0.015,,0.022,0.23,1.98,2.21,0.006,,SSW,0.6,27.2,72.0,7.0
2024-09-19 23:00:00,2024-09-19,23:00,0.001,0.0,0.015,0.015,,0.025,0.23,2.0,2.23,0.029,,CALM,0.3,27.4,75.0,7.0
2024-09-20 00:00:00,2024-09-20,00:00,0.001,0.0,0.017,0.017,,0.022,0.28,2.03,2.31,0.017,,CALM,0.4,27.4,76.0,10.0
2024-09-20 01:00:00,2024-09-20,01:00,0.001,0.001,0.018,0.019,,0.022,0.32,2.05,2.37,0.017,,SSW,0.7,27.0,79.0,13.0
2024-09-20 02:00:00,2024-09-20,02:00,0.001,0.0,0.017,0.017,,0.02,0.33,2.04,2.37,0.022,,WSW,0.6,26.8,81.0,9.0
2024-09-20 03:00:00,2024-09-20,03:00,0.001,0.001,0.017,0.018,,0.015,0.32,2.03,2.35,0.021,,WNW,0.5,26.9,83.0,12.0
2024-09-20 04:00:00,2024-09-20,04:00,0.001,0.001,0.016,0.017,,0.005,0.29,2.0,2.29,0.019,,NW,1.4,26.0,87.0,10.0
2024-09-20 05:00:00,2024-09-20,05:00,0.0,0.001,0.016,0.017,,0.002,0.32,2.01,2.33,0.015,,CALM,0.4,25.8,87.0,11.0
2024-09-20 06:00:00,2024-09-20,06:00,0.0,0.002,0.016,0.018,,0.004,0.4,2.04,2.44,0.016,,WSW,0.9,25.6,88.0,12.0
2024-09-20 07:00:00,2024-09-20,07:00,0.0,0.005,0.014,0.019,,0.008,0.36,2.05,2.41,0.016,,SSW,1.0,26.0,86.0,10.0
2024-09-20 08:00:00,2024-09-20,08:00,0.001,0.004,0.013,0.017,,0.018,0.3,2.03,2.33,0.015,,SW,1.5,27.4,80.0,13.0
2024-09-20 09:00:00,2024-09-20,09:00,0.001,0.002,0.011,0.013,,0.034,0.21,1.99,2.2,0.019,,WSW,1.6,29.0,73.0,17.0
2024-09-20 10:00:00,2024-09-20,10:00,0.001,0.002,0.013,0.015,,0.038,0.21,1.99,2.2,0.021,,SSW,1.7,29.5,72.0,14.0
2024-09-20 11:00:00,2024-09-20,11:00,0.001,0.002,0.014,0.016,,0.042,0.21,1.97,2.18,0.025,,NNE,1.5,30.6,69.0,15.0
2024-09-20 12:00:00,2024-09-20,12:00,0.001,0.003,0.015,0.018,,0.053,0.27,2.0,2.27,0.018,,NNE,1.6,33.0,59.0,18.0
2024-09-20 13:00:00,2024-09-20,13:00,0.001,0.002,0.016,0.018,,0.069,0.27,2.0,2.27,0.028,,ENE,2.3,34.0,57.0,16.0
2024-09-20 14:00:00,2024-09-20,14:00,0.002,0.003,0.026,0.029,,0.069,0.28,2.07,2.35,0.022,,SW,0.9,35.4,52.0,20.0
2024-09-20 15:00:00,2024-09-20,15:00,0.001,0.001,0.01,0.011,,0.058,0.19,1.97,2.16,0.004,,SSW,2.6,35.5,48.0,14.0
2024-09-20 16:00:00,2024-09-20,16:00,0.001,0.001,0.007,0.008,,0.055,0.14,1.92,2.06,0.015,,SSW,2.8,35.8,47.0,13.0
2024-09-20 17:00:00,2024-09-20,17:00,0.001,0.001,0.007,0.008,,0.051,0.13,1.92,2.05,0.019,,SSW,3.9,34.6,50.0,13.0
2024-09-20 18:00:00,2024-09-20,18:00,0.001,0.0,0.006,0.006,,0.055,0.13,1.93,2.06,0.017,,SSW,5.6,33.3,54.0,13.0
2024-09-20 19:00:00,2024-09-20,19:00,0.001,0.0,0.006,0.006,,0.055,0.13,1.94,2.07,0.025,,SSW,5.4,32.1,59.0,15.0
2024-09-20 20:00:00,2024-09-20,20:00,0.001,0.0,0.006,0.006,,0.047,0.13,1.93,2.06,0.027,,SSW,3.3,31.4,63.0,15.0
2024-09-20 21:00:00,2024-09-20,21:00,0.001,0.0,0.006,0.006,,0.038,0.12,1.92,2.04,0.024,,SSW,4.3,30.8,66.0,10.0
2024-09-20 22:00:00,2024-09-20,22:00,0.001,0.0,0.005,0.005,,0.027,0.12,1.91,2.03,0.021,,SSW,5.4,30.2,71.0,10.0
2024-09-20 23:00:00,2024-09-20,23:00,0.0,0.0,0.004,0.004,,0.021,0.09,1.9,1.99,0.015,,SSW,6.0,29.8,73.0,9.0
2024-09-21 00:00:00,2024-09-21,00:00,0.0,0.0,0.003,0.003,,0.016,0.07,1.89,1.96,0.015,,SSW,3.8,29.7,74.0,7.0
2024-09-21 01:00:00,2024-09-21,01:00,0.0,0.0,0.003,0.003,,0.013,0.07,1.88,1.95,0.015,,SSW,4.2,29.5,75.0,5.0
2024-09-21 02:00:00,2024-09-21,02:00,0.0,0.0,0.002,0.002,,0.012,0.06,1.88,1.94,0.012,,SSW,4.5,29.2,76.0,7.0
2024-09-21 03:00:00,2024-09-21,03:00,0.0,0.0,0.002,0.002,,0.011,0.05,1.88,1.93,0.017,,SSW,5.6,29.1,78.0,6.0
2024-09-21 04:00:00,2024-09-21,04:00,0.0,0.0,0.002,0.002,,0.014,0.06,1.88,1.94,0.009,,SSW,6.2,29.0,76.0,8.0
2024-09-21 05:00:00,2024-09-21,05:00,0.0,0.0,0.003,0.003,,0.013,0.06,1.88,1.94,0.007,,SSW,4.5,29.1,74.0,8.0
2024-09-21 06:00:00,2024-09-21,06:00,0.0,0.0,0.003,0.003,,0.01,0.06,1.88,1.94,0.008,,SSW,6.6,29.0,72.0,5.0
2024-09-21 07:00:00,2024-09-21,07:00,0.0,0.001,0.003,0.004,,0.009,0.06,1.89,1.95,0.003,,SSW,5.3,29.7,66.0,5.0
2024-09-21 08:00:00,2024-09-21,08:00,0.0,0.001,0.003,0.004,,0.009,0.06,1.89,1.95,0.006,,SSW,6.9,30.2,64.0,4.0
2024-09-21 09:00:00,2024-09-21,09:00,0.0,0.002,0.003,0.005,,0.011,0.06,1.89,1.95,0.009,,SSW,5.6,30.6,64.0,6.0
2024-09-21 10:00:00,2024-09-21,10:00,0.0,0.002,0.003,0.005,,0.013,0.16,1.89,2.05,0.004,,SSW,7.7,32.4,56.0,8.0
2024-09-21 11:00:00,2024-09-21,11:00,0.0,0.001,0.003,0.004,,0.014,0.08,1.89,1.97,0.008,,SSW,7.0,31.9,57.0,3.0
2024-09-21 12:00:00,2024-09-21,12:00,0.0,0.002,0.003,0.005,,0.015,0.09,1.89,1.98,0.01,,SSW,5.6,33.1,55.0,3.0
2024-09-21 13:00:00,2024-09-21,13:00,0.0,0.001,0.003,0.004,,0.02,0.1,1.89,1.99,0.008,,SSW,5.5,32.8,54.0,7.0
2024-09-21 14:00:00,2024-09-21,14:00,0.001,0.001,0.003,0.004,,0.022,0.09,1.9,1.99,0.01,,SSW,5.5,32.9,55.0,4.0
2024-09-21 15:00:00,2024-09-21,15:00,0.0,0.001,0.003,0.004,,0.021,0.08,1.89,1.97,0.017,,SSW,4.6,32.6,58.0,6.0
2024-09-21 16:00:00,2024-09-21,16:00,0.0,0.001,0.002,0.003,,0.018,0.07,1.89,1.96,0.016,,SSW,6.1,31.5,62.0,5.0
2024-09-21 17:00:00,2024-09-21,17:00,0.0,0.001,0.003,0.004,,0.018,0.07,1.9,1.97,0.003,,SSW,5.9,30.7,62.0,5.0
2024-09-21 18:00:00,2024-09-21,18:00,0.0,0.0,0.003,0.003,,0.019,0.07,1.91,1.98,0.013,,SW,1.8,30.4,64.0,5.0
2024-09-21 19:00:00,2024-09-21,19:00,0.0,0.0,0.013,0.013,,0.021,0.18,1.99,2.17,0.016,,NNE,2.6,27.1,75.0,8.0
2024-09-21 20:00:00,2024-09-21,20:00,0.0,0.0,0.009,0.009,,0.024,0.17,2.03,2.2,0.025,,N,0.9,26.4,79.0,7.0
2024-09-21 21:00:00,2024-09-21,21:00,0.0,0.0,0.009,0.009,,0.025,0.16,2.03,2.19,0.014,,NNE,2.0,26.1,80.0,7.0
2024-09-21 22:00:00,2024-09-21,22:00,0.0,0.0,0.009,0.009,,0.023,0.16,2.03,2.19,0.02,,NNE,1.4,26.2,80.0,9.0
2024-09-21 23:00:00,2024-09-21,23:00,0.0,0.0,0.01,0.01,,0.022,0.17,2.05,2.22,0.012,,NNE,1.4,25.8,81.0,11.0
2024-09-22 00:00:00,2024-09-22,00:00,0.0,0.0,0.008,0.008,,0.023,0.15,2.04,2.19,0.016,,NE,0.7,25.7,83.0,9.0
2024-09-22 01:00:00,2024-09-22,01:00,0.0,0.0,0.007,0.007,,0.023,0.15,2.04,2.19,0.009,,NNE,1.3,25.6,81.0,10.0
2024-09-22 02:00:00,2024-09-22,02:00,0.001,0.0,0.01,0.01,,0.021,0.15,2.05,2.2,0.016,,ENE,1.2,25.5,82.0,9.0
2024-09-22 03:00:00,2024-09-22,03:00,0.001,0.0,0.011,0.011,,0.019,0.14,2.07,2.21,0.027,,NW,0.5,25.3,85.0,9.0
2024-09-22 04:00:00,2024-09-22,04:00,0.0,0.0,0.009,0.009,,0.02,0.14,2.09,2.23,0.008,,NW,1.8,24.8,83.0,9.0
2024-09-22 05:00:00,2024-09-22,05:00,0.0,0.0,0.005,0.005,,0.023,0.13,2.04,2.17,0.007,,NNE,1.6,24.2,86.0,7.0
2024-09-22 06:00:00,2024-09-22,06:00,0.0,0.0,0.005,0.005,,0.024,0.13,2.07,2.2,0.019,,NNE,1.6,23.4,91.0,5.0
2024-09-22 07:00:00,2024-09-22,07:00,0.0,0.001,0.007,0.008,,0.021,0.12,2.04,2.16,0.018,,N,1.5,23.8,91.0,7.0
2024-09-22 08:00:00,2024-09-22,08:00,0.0,0.001,0.006,0.007,,0.02,0.12,2.03,2.15,0.014,,NNE,1.6,24.2,87.0,7.0
2024-09-22 09:00:00,2024-09-22,09:00,0.0,0.001,0.005,0.006,,0.017,0.13,2.01,2.14,0.059,,SSW,4.4,27.4,88.0,5.0
2024-09-22 10:00:00,2024-09-22,10:00,0.0,0.001,0.002,0.003,,0.013,0.07,1.89,1.96,0.015,,SSW,6.5,27.9,86.0,8.0
2024-09-22 11:00:00,2024-09-22,11:00,0.0,0.001,0.002,0.003,,0.013,0.06,1.89,1.95,0.013,,S,5.8,28.5,81.0,9.0
2024-09-22 12:00:00,2024-09-22,12:00,0.0,0.001,0.002,0.003,,0.015,0.06,1.88,1.94,0.009,,SSW,8.4,29.5,74.0,6.0
2024-09-22 13:00:00,2024-09-22,13:00,0.0,0.001,0.002,0.003,,0.02,0.06,1.88,1.94,0.0,,SSW,7.3,30.8,65.0,8.0
2024-09-22 14:00:00,2024-09-22,14:00,0.0,0.001,0.005,0.006,,0.019,0.1,1.95,2.05,0.0,,NNE,2.5,25.5,80.0,3.0
2024-09-22 15:00:00,2024-09-22,15:00,0.0,0.001,0.007,0.008,,0.016,0.14,2.03,2.17,0.006,,WNW,1.1,24.8,81.0,3.0
2024-09-22 16:00:00,2024-09-22,16:00,0.0,0.001,0.007,0.008,,0.017,0.15,2.04,2.19,0.007,,NNE,1.9,25.2,80.0,3.0
2024-09-22 17:00:00,2024-09-22,17:00,0.0,0.001,0.007,0.008,,0.019,0.15,2.02,2.17,0.005,,NNE,1.0,26.0,76.0,3.0
2024-09-22 18:00:00,2024-09-22,18:00,0.0,0.001,0.01,0.011,,0.018,0.18,2.03,2.21,0.009,,SSE,0.8,26.9,73.0,5.0
2024-09-22 19:00:00,2024-09-22,19:00,0.0,0.001,0.013,0.014,,0.015,0.25,2.05,2.3,0.012,,NE,1.3,26.8,74.0,8.0
2024-09-22 20:00:00,2024-09-22,20:00,0.0,0.001,0.017,0.018,,0.011,0.34,2.09,2.43,0.016,,NW,0.9,26.5,75.0,9.0
2024-09-22 21:00:00,2024-09-22,21:00,0.0,0.001,0.021,0.022,,0.007,0.38,2.15,2.53,0.013,,NNE,2.1,26.0,77.0,8.0
2024-09-22 22:00:00,2024-09-22,22:00,0.0,0.001,0.013,0.014,,0.013,0.28,2.12,2.4,0.009,,NNE,2.6,25.7,78.0,8.0
2024-09-22 23:00:00,2024-09-22,23:00,0.0,0.001,0.009,0.01,,0.015,0.2,2.08,2.28,0.026,,NE,3.3,25.0,83.0,8.0
2024-09-23 00:00:00,2024-09-23,00:00,0.0,0.0,0.005,0.005,,0.023,0.12,2.03,2.15,0.01,,NE,3.2,24.6,83.0,7.0
2024-09-23 01:00:00,2024-09-23,01:00,0.0,0.0,0.004,0.004,,0.025,0.09,2.02,2.11,0.014,,NE,2.3,24.0,82.0,6.0
2024-09-23 02:00:00,2024-09-23,02:00,,,,,,,0.08,2.03,2.11,0.003,,NE,2.5,23.9,81.0,5.0
2024-09-23 03:00:00,2024-09-23,03:00,0.0,0.0,0.004,0.004,,0.026,0.08,2.02,2.1,0.015,,NE,1.6,22.7,87.0,5.0
2024-09-23 04:00:00,2024-09-23,04:00,0.0,0.0,0.003,0.003,,0.026,0.07,2.01,2.08,0.007,,ENE,1.5,21.9,93.0,4.0
2024-09-23 05:00:00,2024-09-23,05:00,0.0,0.0,0.004,0.004,,0.024,0.07,2.01,2.08,0.0,,NE,2.0,21.8,91.0,3.0
2024-09-23 06:00:00,2024-09-23,06:00,0.0,0.0,0.004,0.004,,0.024,0.07,2.01,2.08,0.003,,NE,1.8,21.4,92.0,4.0
2024-09-23 07:00:00,2024-09-23,07:00,0.0,0.0,0.004,0.004,,0.025,0.07,2.01,2.08,0.003,,NE,1.4,21.5,89.0,4.0
2024-09-23 08:00:00,2024-09-23,08:00,0.0,0.0,0.005,0.005,,0.023,0.07,2.02,2.09,0.005,,NNE,2.8,21.3,90.0,3.0
2024-09-23 09:00:00,2024-09-23,09:00,0.0,0.001,0.005,0.006,,0.024,0.08,2.02,2.1,0.001,,NE,3.4,22.9,73.0,5.0
2024-09-23 10:00:00,2024-09-23,10:00,0.0,0.001,0.004,0.005,,0.026,0.09,2.03,2.12,0.004,,NE,3.1,23.9,63.0,4.0
2024-09-23 11:00:00,2024-09-23,11:00,0.0,0.001,0.004,0.005,,0.029,0.1,2.02,2.12,0.003,,NE,3.5,25.5,61.0,4.0
2024-09-23 12:00:00,2024-09-23,12:00,0.0,0.001,0.004,0.005,,0.034,0.1,2.03,2.13,0.005,,NNE,3.5,25.8,57.0,5.0
2024-09-23 13:00:00,2024-09-23,13:00,0.0,0.001,0.004,0.005,,0.037,0.09,2.02,2.11,0.003,,NE,2.9,27.1,51.0,6.0
2024-09-23 14:00:00,2024-09-23,14:00,0.0,0.001,0.004,0.005,,0.036,0.08,2.02,2.1,0.004,,NE,2.3,26.7,50.0,6.0
2024-09-23 15:00:00,2024-09-23,15:00,0.0,0.001,0.004,0.005,,0.033,0.08,2.02,2.1,0.004,,NE,3.2,25.9,55.0,7.0
2024-09-23 16:00:00,2024-09-23,16:00,0.0,0.001,0.003,0.004,,0.031,0.07,2.02,2.09,0.005,,NE,3.3,25.6,56.0,0.0
2024-09-23 17:00:00,2024-09-23,17:00,0.0,0.0,0.003,0.003,,0.031,0.07,2.02,2.09,0.006,,NE,4.5,24.2,59.0,5.0
2024-09-23 18:00:00,2024-09-23,18:00,0.0,0.001,0.004,0.005,,0.029,0.09,2.02,2.11,0.006,,NE,3.8,23.3,62.0,5.0
2024-09-23 19:00:00,2024-09-23,19:00,0.0,0.0,0.004,0.004,,0.029,0.08,2.03,2.11,0.007,,NE,5.1,22.4,65.0,4.0
2024-09-23 20:00:00,2024-09-23,20:00,0.0,0.0,0.003,0.003,,0.029,0.07,2.03,2.1,0.006,,NE,3.7,22.0,70.0,5.0
2024-09-23 21:00:00,2024-09-23,21:00,0.0,0.0,0.003,0.003,,0.028,0.08,2.03,2.11,0.009,,NE,5.0,21.7,71.0,4.0
2024-09-23 22:00:00,2024-09-23,22:00,0.0,0.0,0.003,0.003,,0.028,0.08,2.03,2.11,0.009,,NE,4.1,21.2,72.0,8.0
2024-09-23 23:00:00,2024-09-23,23:00,0.0,0.0,0.003,0.003,,0.029,0.07,2.03,2.1,0.006,,NE,4.9,21.0,71.0,6.0
2024-09-24 00:00:00,2024-09-24,00:00,0.0,0.0,0.003,0.003,,0.029,0.07,2.03,2.1,0.007,,NNE,4.1,20.5,71.0,6.0
2024-09-24 01:00:00,2024-09-24,01:00,0.0,0.0,0.003,0.003,,0.028,0.06,2.03,2.09,0.008,,NNE,3.6,19.9,71.0,5.0
2024-09-24 02:00:00,2024-09-24,02:00,0.0,0.0,0.002,0.002,,0.027,0.07,2.04,2.11,0.007,,NNE,3.9,19.6,71.0,5.0
2024-09-24 03:00:00,2024-09-24,03:00,0.0,0.0,0.003,0.003,,0.026,0.06,2.04,2.1,0.005,,NNE,3.7,19.3,72.0,3.0
2024-09-24 04:00:00,2024-09-24,04:00,0.0,0.0,0.003,0.003,,0.026,0.07,2.04,2.11,0.005,,NNE,3.9,19.2,71.0,7.0
2024-09-24 05:00:00,2024-09-24,05:00,0.0,0.0,0.003,0.003,,0.026,0.06,2.04,2.1,0.006,,NNE,3.1,18.9,72.0,4.0
2024-09-24 06:00:00,2024-09-24,06:00,0.0,0.0,0.004,0.004,,0.026,0.06,2.05,2.11,0.007,,NNE,3.8,19.0,71.0,5.0
2024-09-24 07:00:00,2024-09-24,07:00,0.0,0.001,0.005,0.006,,0.027,0.07,2.04,2.11,0.006,,NNE,3.9,19.5,68.0,4.0
2024-09-24 08:00:00,2024-09-24,08:00,0.0,0.001,0.005,0.006,,0.029,0.07,2.05,2.12,0.006,,NE,4.7,20.5,63.0,7.0
2024-09-24 09:00:00,2024-09-24,09:00,0.0,0.002,0.008,0.01,,0.028,0.08,2.05,2.13,0.007,,NNE,4.6,21.2,61.0,5.0
2024-09-24 10:00:00,2024-09-24,10:00,0.0,0.002,0.007,0.009,,0.031,,,,0.005,,NE,4.7,22.9,52.0,7.0
2024-09-24 11:00:00,2024-09-24,11:00,0.0,,,,,,,,,,,NNE,4.3,23.2,51.0,
